60 seconds
119
40.13
100
50
2019-09-11 17:04:53.386860,136.0
2019-09-11 17:04:53.943193,191.0
2019-09-11 17:04:54.487013,234.0
2019-09-11 17:04:55.047205,288.0
2019-09-11 17:04:55.417102,157.0
2019-09-11 17:04:55.939143,178.0
2019-09-11 17:04:56.467293,205.0
2019-09-11 17:04:57.056247,293.0
2019-09-11 17:04:57.466232,203.0
2019-09-11 17:04:57.926182,158.0
2019-09-11 17:04:58.484121,214.0
2019-09-11 17:04:58.996355,226.0
2019-09-11 17:04:59.529920,258.0
2019-09-11 17:05:00.003403,229.0
2019-09-11 17:05:00.499551,220.0
2019-09-11 17:05:01.282521,292.0
2019-09-11 17:05:01.639775,150.0
2019-09-11 17:05:02.197748,193.0
2019-09-11 17:05:02.765562,220.0
2019-09-11 17:05:03.339256,291.0
2019-09-11 17:05:03.784845,236.0
2019-09-11 17:05:04.327464,278.0
2019-09-11 17:05:04.713603,162.0
2019-09-11 17:05:05.265651,213.0
2019-09-11 17:05:05.717264,162.0
2019-09-11 17:05:06.243476,188.0
2019-09-11 17:05:06.773652,217.0
2019-09-11 17:05:07.240771,183.0
2019-09-11 17:05:07.774441,215.0
2019-09-11 17:05:08.284230,223.0
2019-09-11 17:05:08.816872,250.0
2019-09-11 17:05:09.289831,223.0
2019-09-11 17:05:09.845737,277.0
2019-09-11 17:05:10.253124,183.0
2019-09-11 17:05:10.767309,196.0
2019-09-11 17:05:11.288438,212.0
2019-09-11 17:05:11.801914,224.0
2019-09-11 17:05:12.266366,187.0
2019-09-11 17:05:12.756764,176.0
2019-09-11 17:05:13.274537,185.0
2019-09-11 17:05:13.793590,203.0
2019-09-11 17:05:14.253475,162.0
2019-09-11 17:05:14.828628,236.0
2019-09-11 17:05:15.285999,193.0
2019-09-11 17:05:15.747202,151.0
2019-09-11 17:05:16.261468,163.0
2019-09-11 17:05:16.871278,272.0
2019-09-11 17:05:17.311996,207.0
2019-09-11 17:05:17.893116,287.0
2019-09-11 17:05:18.363057,255.0
2019-09-11 17:05:18.833046,224.0
2019-09-11 17:05:19.290946,181.0
2019-09-11 17:05:19.826661,214.0
2019-09-11 17:05:20.345957,233.0
2019-09-11 17:05:20.821822,135.0
2019-09-11 17:05:21.409002,221.0
2019-09-11 17:05:21.978981,289.0
2019-09-11 17:05:22.352685,162.0
2019-09-11 17:05:22.913616,222.0
2019-09-11 17:05:23.471619,279.0
2019-09-11 17:05:23.953017,258.0
2019-09-11 17:05:24.400870,205.0
2019-09-11 17:05:24.880869,184.0
2019-09-11 17:05:25.451817,254.0
2019-09-11 17:05:25.870971,171.0
2019-09-11 17:05:26.366293,166.0
2019-09-11 17:05:26.938919,237.0
2019-09-11 17:05:27.467751,264.0
2019-09-11 17:05:27.927071,217.0
2019-09-11 17:05:28.433751,222.0
2019-09-11 17:05:28.870945,159.0
2019-09-11 17:05:29.435792,223.0
2019-09-11 17:05:29.879910,166.0
2019-09-11 17:05:30.456286,240.0
2019-09-11 17:05:30.918505,201.0
2019-09-11 17:05:31.482107,264.0
2019-09-11 17:05:31.912573,193.0
2019-09-11 17:05:32.385668,165.0
2019-09-11 17:05:32.904904,184.0
2019-09-11 17:05:33.506403,284.0
2019-09-11 17:05:33.923909,200.0
2019-09-11 17:05:34.416462,191.0
2019-09-11 17:05:34.941248,214.0
2019-09-11 17:05:35.408982,181.0
2019-09-11 17:05:35.905925,177.0
2019-09-11 17:05:36.481950,231.0
2019-09-11 17:05:36.875437,123.0
2019-09-11 17:05:37.448417,195.0
2019-09-11 17:05:38.032272,275.0
2019-09-11 17:05:38.531430,275.0
2019-09-11 17:05:38.941742,182.0
2019-09-11 17:05:39.456968,196.0
2019-09-11 17:05:40.009138,242.0
2019-09-11 17:05:40.487267,220.0
2019-09-11 17:05:41.011221,241.0
2019-09-11 17:05:41.444251,172.0
2019-09-11 17:05:41.925285,152.0
2019-09-11 17:05:42.459085,185.0
2019-09-11 17:05:43.026998,252.0
2019-09-11 17:05:43.490410,215.0
2019-09-11 17:05:43.993226,216.0
2019-09-11 17:05:44.458322,181.0
2019-09-11 17:05:44.969590,191.0
2019-09-11 17:05:45.521619,242.0
2019-09-11 17:05:46.032600,252.0
2019-09-11 17:05:46.419581,139.0
2019-09-11 17:05:46.959125,176.0
2019-09-11 17:05:47.491492,207.0
2019-09-11 17:05:48.046608,258.0
2019-09-11 17:05:48.506754,218.0
2019-09-11 17:05:49.028592,236.0
2019-09-11 17:05:49.493906,200.0
2019-09-11 17:05:50.009750,215.0
2019-09-11 17:05:50.556455,261.0
2019-09-11 17:05:51.003018,207.0
2019-09-11 17:05:51.554818,258.0
2019-09-11 17:05:51.942616,144.0
2019-09-11 17:05:52.529767,223.0
2019-09-11 17:05:52.981715,174.0
