60 seconds
114
30.139
100
50
2019-09-11 18:04:56.723660,249.0
2019-09-11 18:04:57.163021,188.0
2019-09-11 18:04:57.716397,241.0
2019-09-11 18:04:58.181936,205.0
2019-09-11 18:04:58.682373,202.0
2019-09-11 18:04:59.190470,210.0
2019-09-11 18:04:59.933356,234.0
2019-09-11 18:05:00.453911,244.0
2019-09-11 18:05:01.029939,217.0
2019-09-11 18:05:01.540355,227.0
2019-09-11 18:05:02.011011,193.0
2019-09-11 18:05:02.733279,227.0
2019-09-11 18:05:03.187094,179.0
2019-09-11 18:05:03.770300,253.0
2019-09-11 18:05:04.259472,233.0
2019-09-11 18:05:04.697079,162.0
2019-09-11 18:05:05.280554,243.0
2019-09-11 18:05:05.736716,191.0
2019-09-11 18:05:06.277909,224.0
2019-09-11 18:05:06.802481,248.0
2019-09-11 18:05:07.224453,168.0
2019-09-11 18:05:07.806207,249.0
2019-09-11 18:05:08.318237,260.0
2019-09-11 18:05:08.759784,199.0
2019-09-11 18:05:09.228471,167.0
2019-09-11 18:05:09.794234,231.0
2019-09-11 18:05:10.305041,235.0
2019-09-11 18:05:10.754985,182.0
2019-09-11 18:05:11.246221,170.0
2019-09-11 18:05:11.763589,179.0
2019-09-11 18:05:12.251021,157.0
2019-09-11 18:05:12.834765,235.0
2019-09-11 18:05:13.323746,222.0
2019-09-11 18:05:13.853266,248.0
2019-09-11 18:05:14.276319,165.0
2019-09-11 18:05:14.805142,185.0
2019-09-11 18:05:15.310497,185.0
2019-09-11 18:05:15.875939,242.0
2019-09-11 18:05:16.374998,239.0
2019-09-11 18:05:16.867389,231.0
2019-09-11 18:05:17.319420,180.0
2019-09-11 18:05:17.827704,180.0
2019-09-11 18:05:18.344021,189.0
2019-09-11 18:05:18.826492,169.0
2019-09-11 18:05:19.365381,207.0
2019-09-11 18:05:19.897707,238.0
2019-09-11 18:05:20.369681,209.0
2019-09-11 18:05:20.908833,243.0
2019-09-11 18:05:21.373247,206.0
2019-09-11 18:05:21.875147,206.0
2019-09-11 18:05:22.329409,159.0
2019-09-11 18:05:22.900489,224.0
2019-09-11 18:05:23.355831,169.0
2019-09-11 18:05:23.890374,198.0
2019-09-11 18:05:24.403719,201.0
2019-09-11 18:05:24.871684,168.0
2019-09-11 18:05:25.440197,233.0
2019-09-11 18:05:25.943216,232.0
2019-09-11 18:05:26.399033,175.0
2019-09-11 18:05:26.931440,199.0
2019-09-11 18:05:27.450830,218.0
2019-09-11 18:05:27.929870,193.0
2019-09-11 18:05:29.041582,243.0
2019-09-11 18:05:29.480993,175.0
2019-09-11 18:05:30.001716,191.0
2019-09-11 18:05:30.566436,248.0
2019-09-11 18:05:31.070912,246.0
2019-09-11 18:05:32.034735,169.0
2019-09-11 18:05:32.966109,175.0
2019-09-11 18:05:33.468795,175.0
2019-09-11 18:05:34.142105,192.0
2019-09-11 18:05:34.663483,207.0
2019-09-11 18:05:35.154582,171.0
2019-09-11 18:05:36.046752,254.0
2019-09-11 18:05:36.563910,171.0
2019-09-11 18:05:37.069317,170.0
2019-09-11 18:05:37.580623,182.0
2019-09-11 18:05:38.127228,227.0
2019-09-11 18:05:38.586008,185.0
2019-09-11 18:05:39.144909,234.0
2019-09-11 18:05:39.581427,170.0
2019-09-11 18:05:40.146407,231.0
2019-09-11 18:05:40.570270,155.0
2019-09-11 18:05:41.101366,184.0
2019-09-11 18:05:41.631677,215.0
2019-09-11 18:05:42.095124,177.0
2019-09-11 18:05:42.620033,202.0
2019-09-11 18:05:43.095571,176.0
2019-09-11 18:05:43.642965,213.0
2019-09-11 18:05:44.152468,222.0
2019-09-11 18:05:44.677692,246.0
2019-09-11 18:05:45.132481,200.0
2019-09-11 18:05:45.613651,181.0
2019-09-11 18:05:46.160666,225.0
2019-09-11 18:05:46.687423,241.0
2019-09-11 18:05:47.138140,182.0
2019-09-11 18:05:47.633598,177.0
2019-09-11 18:05:48.186865,223.0
2019-09-11 18:05:48.656303,184.0
2019-09-11 18:05:49.224322,251.0
2019-09-11 18:05:49.725593,250.0
2019-09-11 18:05:50.181205,199.0
2019-09-11 18:05:50.725400,233.0
2019-09-11 18:05:51.232614,233.0
2019-09-11 18:05:51.755357,255.0
2019-09-11 18:05:52.241049,236.0
2019-09-11 18:05:52.752519,238.0
2019-09-11 18:05:53.196429,180.0
2019-09-11 18:05:53.783024,265.0
2019-09-11 18:05:54.192900,164.0
2019-09-11 18:05:54.767421,232.0
2019-09-11 18:05:55.209431,167.0
2019-09-11 18:05:55.714429,167.0
2019-09-11 18:05:56.229538,173.0
